0	0.0	0.00021593608291945585	0.00964370183871214	0.0	0.0326052995529335	0.0	0.0	0.0010690613641223003	0.0051338756812258106	0.0	0.0	0.0	0.00030497102775236347	3	9	7	9	0	0	10	1	1	2	9	8	9	1	9	8	4	9	0	1	8	0	0	8	2	3
0	0.0	0.00021593608291945585	1.5259021896696422e-05	0.04316546762589928	0.011633263034079057	0.0	0.0	0.0002138122728244601	0.10315140984124477	0.0	0.0	0.0	0.0030497102775236353	3	13	9	13	3	0	14	3	0	2	14	10	14	3	10	11	4	14	1	2	11	0	0	12	1	2
0	0.012589928057553958	0.005614338155905852	0.0	0.007194244604316545	0.00044798544391911444	0.0009208103130755065	0.0007948223004428296	0.003207184092366902	0.0011847405418213411	0.16666666666666666	0.009615384615384616	0.0	0.0004574565416285453	8	10	0	0	3	2	16	1	0	11	18	0	18	4	10	0	0	10	1	2	0	0	5	13	1	2
1	0.00539568345323741	0.00010796804145972792	6.103608758678569e-05	0.03117505995203837	0.0001286522300485662	0.0017188459177409454	0.00034063812876121267	0.0074834295488561044	0.002132532975278414	0.16666666666666666	0.009615384615384616	0.0	0.001982311680390363	3	21	0	0	0	2	25	1	0	17	3	0	3	5	23	0	0	24	1	2	0	0	0	22	1	2
1	0.15827338129496404	0.01732887065428633	0.0	0.009592326139088728	2.8717015635840667e-06	0.00024554941682013506	0.010105597819915976	0.008552490912978404	0.0069504778453518675	0.5	0.038461538461538464	0.02434077079107505	0.0006099420555047269	3	17	15	20	0	5	34	1	0	23	37	17	36	1	33	18	2	34	1	2	18	0	1	26	1	2
0	0.0	0.0011336644353271432	0.00012207217517357137	0.02158273381294964	0.0008649565109515211	0.001903007980356047	0.00034063812876121267	0.0014966859097712208	0.0026854118947950397	0.0	0.009615384615384616	0.0	0.0013723696248856359	3	27	0	0	6	0	42	6	0	2	45	0	44	1	38	0	2	29	7	3	0	0	8	13	6	0
0	0.0	0.0004318721658389117	3.0518043793392844e-05	0.007194244604316545	0.0015960917290400243	0.0	0.0	0.0006414368184733802	0.0010267751362451622	0.0	0.0	0.0	0.0004574565416285453	12	10	19	25	5	4	6	1	0	2	40	21	39	0	10	22	2	10	0	1	22	0	7	2	7	0
0	0.012589928057553958	0.0001619520621895919	0.0006103608758678569	0.0	0.0008144145634324415	0.0014119091467157767	0.016691268309299418	0.0	0.0005528789195166257	0.0	0.038461538461538464	0.0	0.0	0	0	21	21	0	0	53	13	0	2	59	23	58	1	50	25	0	48	0	1	24	0	1	16	0	15
1	0.0	0.002213344849924423	3.0518043793392844e-05	0.002398081534772182	0.0019200196654123075	6.138735420503377e-05	0.001930282729646872	0.0004276245456489202	7.89827027880894e-05	0.0	0.009615384615384616	0.0	0.00015248551387618176	3	10	0	0	6	1	59	5	0	6	63	0	63	1	10	0	0	10	1	2	0	1	0	13	1	2
0	0.023381294964028774	0.0008097603109479595	0.0012207217517357135	0.07673860911270983	0.00021710063820695546	0.007059545733578883	0.0017031906438060634	0.007911054094505024	0.004502014058921097	0.16666666666666666	0.019230769230769232	0.0	0.007319304666056723	7	28	25	32	0	0	64	1	0	6	71	27	70	6	61	30	0	56	18	1	28	1	1	37	4	19
0	0.0	0.0001619520621895919	0.0011444266422522315	0.052757793764988015	0.003395499928781801	0.011111111111111113	0.00022709208584080845	0.004703870002138123	0.005370823789590079	0.0	0.009615384615384616	0.0	0.003354681305275999	13	16	16	21	3	4	70	5	0	39	76	18	75	6	64	19	1	35	6	1	19	0	1	16	0	9
0	0.0	0.0001619520621895919	0.000976577401388571	0.026378896882494004	0.0008580644271989192	0.005279312461632904	0.0017031906438060634	0.0027795595467179817	0.018245004344048653	0.0	0.038461538461538464	0.0	0.0016773406526379995	3	42	0	0	0	0	6	1	0	6	40	0	39	2	67	0	0	60	0	1	0	0	1	13	9	22
0	0.0	0.0008637443316778234	0.0	0.0	0.017990635955541463	0.0	0.0	0.003634808638015822	0.0	0.0	0.0	0.0	0.0024397682220189077	3	52	5	2	0	0	86	1	0	50	94	6	95	2	10	6	0	72	1	2	6	0	9	2	1	2
0	0.0	5.398402072986396e-05	0.0003204394598306249	0.002398081534772182	4.996760720636277e-05	0.0	0.0	0.004703870002138123	0.05639364979069584	0.0	0.0	0.0	0.00015248551387618176	0	12	42	52	0	0	114	1	0	2	121	45	121	2	42	50	4	12	30	3	47	1	2	59	3	38
1	0.007194244604316547	0.0001619520621895919	1.5259021896696422e-05	0.004796163069544364	1.550718844335396e-05	0.00012277470841006753	0.0004541841716816169	0.0004276245456489202	0.00015796540557617883	0.16666666666666666	0.009615384615384616	0.0	0.00030497102775236347	3	5	3	5	0	0	117	17	0	6	124	4	124	2	5	4	1	5	1	2	4	0	0	5	1	2
0	0.00539568345323741	0.001511552580436191	1.5259021896696422e-05	0.002398081534772182	0.0008218809874977602	6.138735420503377e-05	0.0012490064721244465	0.0002138122728244601	7.89827027880894e-05	0.0	0.009615384615384616	0.0	0.00015248551387618176	0	67	44	54	0	4	118	1	0	72	3	47	3	1	110	52	0	92	1	2	49	0	1	60	1	2
1	0.00539568345323741	0.006855970632692722	0.00015259021896696422	0.02398081534772182	1.148680625433627e-06	0.00030693677102516884	0.0015896446008856592	0.0012828736369467607	0.000947792433457073	0.16666666666666666	0.02884615384615385	0.0	0.00030497102775236347	3	16	0	0	0	2	120	1	0	73	125	0	125	0	100	0	0	17	31	0	0	0	8	13	0	0
0	0.00539568345323741	5.398402072986396e-05	3.0518043793392844e-05	0.002398081534772182	4.537288470462826e-05	6.138735420503377e-05	0.00034063812876121267	0.0002138122728244601	7.89827027880894e-05	0.16666666666666666	0.009615384615384616	0.0	0.00015248551387618176	18	0	0	0	0	4	113	1	0	6	40	0	120	2	112	0	1	0	0	0	0	0	1	16	0	40
0	0.0	0.017058950550637008	0.0	0.0	0.01918124342380342	0.025107427869858808	0.0	0.0029933718195424416	0.014216886501856096	0.0	0.0	0.0	0.0018298261665141808	21	7	10	14	0	0	6	1	0	2	40	11	39	1	29	12	5	30	1	2	12	0	2	14	1	2
0	0.0	0.0049665299071474855	0.0	0.01199040767386091	1.3784167505203525e-05	0.0	0.0	0.0010690613641223003	0.0003949135139404471	0.0	0.0	0.0	0.0007624275693809088	3	76	5	2	6	2	6	1	0	6	140	6	138	10	126	6	3	104	1	2	6	0	7	2	1	2
0	0.0	0.0001619520621895919	0.00010681315327687497	0.0	0.0020601587017152092	0.00024554941682013506	0.003974111502214148	0.0004276245456489202	0.0007898270278808941	0.0	0.07692307692307693	0.0	0.00015248551387618176	3	55	55	65	0	0	12	6	0	6	11	59	11	2	134	64	0	77	0	1	61	0	1	71	8	31
1	0.02877697841726619	0.00021593608291945585	4.577706569008927e-05	0.004796163069544364	5.743403127168135e-07	6.138735420503377e-05	0.027478142386737826	0.005345306820611503	0.08901350604217677	0.5	0.2307692307692308	0.0	0.00015248551387618176	3	81	0	0	0	0	145	21	0	90	148	0	144	0	136	0	0	112	34	3	0	0	8	13	0	0
0	0.0	0.0001619520621895919	7.629510948348211e-05	0.12709832134292565	0.0016851144775111304	0.01289134438305709	0.0007948223004428296	0.0002138122728244601	0.029934444356685887	0.0	0.009615384615384616	0.0020283975659229213	0.009454101860323269	3	11	8	10	3	0	66	1	0	94	73	9	72	2	142	9	2	117	1	2	9	0	6	9	1	2
0	0.0	0.0017274886633556468	0.0	0.007194244604316545	0.002517333590637793	0.006445672191528545	0.00011354604292040422	0.0027795595467179817	0.0022115156780665034	0.0	0.009615384615384616	0.0	0.0004574565416285453	0	86	0	28	0	5	29	9	0	6	32	0	31	2	145	0	6	120	0	0	0	0	6	34	6	16
0	0.0	0.013118117037356944	4.577706569008927e-05	0.02398081534772182	0.0008638078303260875	0.01178637200736648	0.004655387759736574	0.010049176822749624	0.12258115472711476	0.0	0.09615384615384616	0.0	0.0015248551387618177	3	12	0	0	0	0	157	5	0	102	12	0	12	1	40	0	7	12	31	1	0	0	8	13	0	48
0	0.0017985611510791368	0.00010796804145972792	0.0	0.02158273381294964	1.550718844335396e-05	0.0005524861878453039	0.00011354604292040422	0.002138122728244601	0.0007108443250928048	0.16666666666666666	0.009615384615384616	0.0	0.0013723696248856359	0	7	10	14	5	1	9	1	0	72	3	11	3	1	124	12	5	103	1	2	12	0	0	14	1	2
0	0.0	0.00010796804145972792	3.0518043793392844e-05	0.02398081534772182	0.0008821867203330256	0.002823818293431553	0.00011354604292040422	0.003848620910840282	0.0022115156780665034	0.0	0.009615384615384616	0.0	0.0015248551387618177	2	89	60	70	0	5	165	1	0	106	168	64	161	7	152	70	6	125	1	2	66	0	8	76	1	2
1	0.0035971223021582736	0.0017274886633556468	0.0004119935912108034	0.004796163069544364	0.0	0.0	0.00022709208584080845	0.0004276245456489202	0.00015796540557617883	0.16666666666666666	0.009615384615384616	0.0	0.0	3	91	0	0	0	5	15	1	0	109	17	0	17	1	155	0	1	127	0	0	0	1	1	13	2	0
0	0.0	0.0011336644353271432	0.0004730296787975892	0.019184652278177457	0.004095046429670879	0.0077348066298342545	0.00011354604292040422	0.004276245456489202	0.009161993523418371	0.0	0.009615384615384616	0.0	0.0012198841110094539	3	93	0	0	0	4	171	0	0	2	174	0	167	1	158	0	4	129	0	1	0	0	0	13	6	50
0	0.0	0.00010796804145972792	0.0004730296787975892	0.004796163069544364	0.023557142266392817	0.0	0.0	0.001924310455420141	0.0013427059473975198	0.0	0.0	0.0	0.0012198841110094539	3	11	8	10	0	6	6	19	1	6	176	9	169	1	159	9	3	130	1	2	9	0	8	9	1	2
0	0.0	0.00896134744115742	0.00010681315327687497	0.004796163069544364	0.005811175284068718	0.015899324739103746	0.0022709208584080843	0.002351935001069061	0.02021957191375089	0.0	0.04807692307692308	0.0	0.004574565416285453	26	24	14	14	0	5	100	0	0	112	25	16	25	1	162	17	0	26	1	2	17	0	1	14	1	2
0	0.017985611510791366	0.009933059814294971	0.0005340657663843748	0.07913669064748201	0.0	0.0	0.0017031906438060634	0.007911054094505024	0.003633204328252113	0.16666666666666666	0.038461538461538464	0.0	0.0	3	64	0	50	1	5	177	0	0	6	61	43	61	1	135	48	0	89	1	2	45	1	0	4	1	2
0	0.0	5.398402072986396e-05	3.0518043793392844e-05	0.0	0.0024891909153146696	0.0	0.0	0.0	0.015401627043677438	0.0	0.0	0.0	0.0	3	17	33	44	0	0	187	1	0	2	3	35	3	1	33	39	4	34	1	2	37	0	0	49	1	2
0	0.0	0.0003239041243791838	1.5259021896696422e-05	0.002398081534772182	5.7434031271681334e-06	0.0	0.0	0.0002138122728244601	7.89827027880894e-05	0.0	0.0	0.0	0.00015248551387618176	0	69	0	0	0	4	6	1	0	2	203	0	196	1	113	0	4	95	0	3	0	0	1	13	11	0
0	0.0017985611510791368	0.0009717123731375514	3.0518043793392844e-05	0.007194244604316545	5.743403127168135e-07	0.00024554941682013506	0.00011354604292040422	0.0004276245456489202	0.003870152436616381	0.16666666666666666	0.009615384615384616	0.0	0.0004574565416285453	2	11	0	0	3	1	213	0	0	130	31	0	30	2	10	0	5	154	1	2	0	0	0	100	1	2
0	0.0	5.398402072986396e-05	0.0003662165255207141	0.0	0.00831989377001576	0.02480049109883364	0.0006812762575224253	0.0004276245456489202	0.003870152436616381	0.0	0.019230769230769232	0.0	0.00030497102775236347	0	12	0	0	3	3	214	1	0	109	215	0	206	12	192	0	0	12	13	3	0	0	1	13	19	0
0	0.0	0.019110343338371843	0.00012207217517357137	0.01199040767386091	0.0008873557831474767	0.008410067526089625	0.0	0.0014966859097712208	0.000947792433457073	0.0	0.0	0.0	0.0007624275693809088	2	109	74	96	0	0	228	1	0	138	32	78	31	0	203	89	0	159	0	0	81	0	9	105	6	70
0	0.0	0.0052364500107968046	4.577706569008927e-05	0.004796163069544364	0.007693862829154433	0.06439533456108043	0.00034063812876121267	0.0004276245456489202	0.029934444356685887	0.0	0.019230769230769232	0.0	0.00030497102775236347	7	7	10	14	0	0	219	1	0	119	126	11	7	2	204	12	0	103	1	2	12	1	1	14	1	2
1	0.0	0.00010796804145972792	1.5259021896696422e-05	0.009592326139088728	0.004614824412679596	0.01368937998772253	0.0020438287725672763	0.004062433183664742	0.0305663059789906	0.0	0.07692307692307693	0.0	0.0006099420555047269	7	2	2	2	0	0	237	4	0	65	240	2	35	1	215	2	0	2	1	2	2	0	1	2	1	2
1	0.01618705035971223	0.0011876484560570072	3.0518043793392844e-05	0.01438848920863309	0.0007276891762122026	0.0016574585635359116	0.001135460429204042	0.005986743639084883	0.002132532975278414	0.0	0.009615384615384616	0.0	0.0009149130832570904	3	3	82	31	0	6	240	7	0	149	126	86	7	1	59	28	0	54	1	2	27	0	0	3	1	2
1	0.0	0.00010796804145972792	4.577706569008927e-05	0.01438848920863309	0.004722800391470357	0.007550644567219153	0.0005677302146020211	0.002138122728244601	0.010267751362451623	0.0	0.019230769230769232	0.0020283975659229213	0.0016773406526379995	29	118	0	4	3	1	203	1	0	2	252	0	199	0	225	29	7	174	1	2	93	0	1	4	1	2
